User_ID,Var1,Age
20080864308,C,
20080864309,C,20-30
20080864310,C,30-40
20080864311,C,20-30
20080864312,C,
20080864313,C,50-60
20080864314,C,40-50
20080864315,C,
20080864316,C,30-40
20080864317,C,20-30
20080864318,C,20-30
20080864319,C,30-40
20080864320,M,30-40
20080864321,C,30-40
20080864322,C,30-40
20080864323,C,
20080864324,C,30-40
20080864325,I,40-50
20080864326,NA,20-30
20080864327,G,40-50
20080864328,I,
20080864329,I,20-30
20080864330,I,15-20
20080864331,I,30-40
20080864332,I,15-20
20080864333,I,20-30
20080864334,I,20-30
20080864335,I,20-30
20080864336,U,30-40
20080864337,I,15-20
20080864338,M,30-40
20080864339,M,
20080864340,M,20-30
20080864341,I,20-30
20080864342,M,20-30
20080864343,U,30-40
20080864344,I,15-20
20080864345,I,20-30
20080864346,Other,30-40
20080864347,M,20-30
20080864348,M,30-40
20080864349,C,
20080864350,I,30-40
20080864351,C,
20080864352,I,20-30
20080864353,I,20-30
20080864354,B,Less tha 15
20080864355,E,30-40
20080864356,E,30-40
20080864357,E,20-30
20080864358,E,20-30
20080864359,E,20-30
20080864360,E,20-30
20080864361,E,20-30
20080864362,E,20-30
20080864363,E,20-30
20080864364,E,
20080864365,E,More than 70
20080864366,E,30-40
20080864367,E,20-30
20080864368,E,40-50
20080864369,C,40-50
20080864370,C,30-40
20080864371,C,20-30
20080864372,M,
20080864373,C,
20080864374,C,15-20
20080864375,C,30-40
20080864376,C,40-50
20080864377,C,20-30
20080864378,NA,15-20
20080864379,A,30-40
20080864380,A,30-40
20080864381,A,
20080864382,M,20-30
20080864383,M,
20080864384,C,
20080864385,M,20-30
20080864386,A,15-20
20080864387,N,20-30
20080864388,C,40-50
20080864389,N,30-40
20080864390,C,30-40
20080864391,C,
20080864392,C,20-30
20080864393,C,20-30
20080864394,C,
20080864395,C,40-50
20080864396,N,30-40
20080864397,N,40-50
20080864398,C,
20080864399,M,40-50
20080864400,C,20-30
20080864401,M,
20080864402,M,
20080864403,C,20-30
20080864404,C,30-40
20080864405,C,50-60
20080864406,C,30-40
20080864407,C,
20080864408,M,30-40
20080864409,C,20-30
20080864410,C,30-40
20080864411,M,20-30
20080864412,C,20-30
20080864413,A,30-40
20080864414,C,15-20
20080864415,C,
20080864416,C,30-40
20080864417,C,15-20
20080864418,C,
20080864419,C,30-40
20080864420,NA,30-40
20080864421,C,30-40
20080864422,C,30-40
20080864423,C,20-30
20080864424,C,20-30
20080864425,M,
20080864426,C,20-30
20080864427,C,20-30
20080864428,C,30-40
20080864429,C,
20080864430,C,20-30
20080864431,C,40-50
20080864432,C,20-30
20080864433,C,20-30
20080864434,C,30-40
20080864435,C,30-40
20080864436,C,40-50
20080864437,C,20-30
20080864438,C,20-30
20080864439,C,
20080864440,C,40-50
20080864441,C,20-30
20080864442,C,40-50
20080864443,C,20-30
20080864444,C,
20080864445,C,
20080864446,C,15-20
20080864447,C,30-40
20080864448,C,20-30
20080864449,C,
20080864450,M,20-30
20080864451,C,30-40
20080864452,C,30-40
20080864453,C,20-30
20080864454,N,
20080864455,NA,30-40
20080864456,M,
20080864457,C,20-30
20080864458,F,20-30
20080864459,N,
20080864460,C,30-40
20080864461,C,40-50
20080864462,C,
20080864463,C,20-30
20080864464,C,30-40
20080864465,C,30-40
20080864466,N,
20080864467,N,50-60
20080864468,C,
20080864469,C,50-60
20080864470,C,30-40
20080864471,C,
20080864472,M,30-40
20080864473,C,
20080864474,C,30-40
20080864475,C,
20080864476,C,30-40
20080864477,C,40-50
20080864478,C,
20080864479,C,30-40
20080864480,C,
20080864481,C,50-60
20080864482,A,40-50
20080864483,A,
20080864484,NA,30-40
20080864485,A,60-70
20080864486,B,15-20
20080864487,B,20-30
20080864488,A,50-60
20080864489,Q,20-30
20080864490,A,30-40
20080864491,K,
20080864492,NA,20-30
20080864493,A,15-20
20080864494,B,
20080864495,A,20-30
20080864496,A,
20080864497,B,Less tha 15
20080864498,A,20-30
20080864499,A,30-40
20080864500,A,
20080864501,A,
20080864502,A,50-60
20080864503,B,30-40
20080864504,Other,40-50
20080864505,A,
20080864506,A,30-40
20080864507,A,
20080864508,A,
20080864509,A,
20080864510,A,60-70
20080864511,A,30-40
20080864512,A,30-40
20080864513,A,50-60
20080864514,A,
20080864515,A,50-60
20080864516,A,30-40
20080864517,A,20-30
20080864518,A,60-70
20080864519,A,20-30
20080864520,A,40-50
20080864521,E,30-40
20080864522,B,40-50
20080864523,A,50-60
20080864524,A,
20080864525,A,50-60
20080864526,NA,
20080864527,A,
20080864528,C,20-30
20080864529,C,
20080864530,C,
20080864531,C,
20080864532,NA,15-20
20080864533,C,20-30
20080864534,C,20-30
20080864535,C,
20080864536,C,15-20
20080864537,C,20-30
20080864538,C,15-20
20080864539,C,
20080864540,C,30-40
20080864541,C,15-20
20080864542,C,30-40
20080864543,C,30-40
20080864544,C,15-20
20080864545,C,
20080864546,C,
20080864547,C,20-30
20080864548,U,20-30
20080864549,D,
20080864550,B,Less tha 15
20080864551,J,40-50
20080864552,A,40-50
20080864553,K,30-40
20080864554,F,20-30
20080864555,D,40-50
20080864556,D,20-30
20080864557,L,20-30
20080864558,D,15-20
20080864559,B,20-30
20080864560,C,30-40
20080864561,D,20-30
20080864562,F,20-30
20080864563,J,30-40
20080864564,J,Less tha 15
20080864565,F,20-30
20080864566,C,20-30
20080864567,C,30-40
20080864568,C,20-30
20080864569,C,40-50
20080864570,C,20-30
20080864571,C,20-30
20080864572,C,20-30
20080864573,C,
20080864574,C,15-20
20080864575,C,
20080864576,C,20-30
20080864577,C,15-20
20080864578,C,20-30
20080864579,C,
20080864580,C,30-40
20080864581,M,20-30
20080864582,C,30-40
20080864583,NA,15-20
20080864584,C,
20080864585,C,20-30
20080864586,C,30-40
20080864587,C,40-50
20080864588,C,15-20
20080864589,C,20-30
20080864590,C,15-20
20080864591,C,40-50
20080864592,C,20-30
20080864593,C,
20080864594,C,40-50
20080864595,E,20-30
20080864596,E,40-50
20080864597,E,30-40
20080864598,NA,20-30
20080864599,E,20-30
20080864600,E,20-30
20080864601,E,15-20
20080864602,E,20-30
20080864603,E,15-20
20080864604,E,20-30
20080864605,E,20-30
20080864606,A,20-30
20080864607,A,15-20
20080864608,A,
20080864609,A,20-30
20080864610,D,20-30
20080864611,A,
20080864612,A,50-60
20080864613,A,
20080864614,A,15-20
20080864615,A,20-30
20080864616,B,40-50
20080864617,A,60-70
20080864618,A,
20080864619,B,
20080864620,A,
20080864621,D,30-40
20080864622,A,50-60
20080864623,A,50-60
20080864624,A,
20080864625,B,
20080864626,A,40-50
20080864627,A,50-60
20080864628,A,
20080864629,A,
20080864630,A,Less tha 15
20080864631,A,
20080864632,A,50-60
20080864633,A,50-60
20080864634,A,20-30
20080864635,A,50-60
20080864636,A,
20080864637,A,50-60
20080864638,A,15-20
20080864639,A,
20080864640,B,
20080864641,A,
20080864642,A,
20080864643,A,40-50
20080864644,A,40-50
20080864645,A,
20080864646,B,
20080864647,A,
20080864648,A,
20080864649,F,
20080864650,B,
20080864651,B,
20080864652,A,50-60
20080864653,B,40-50
20080864654,B,50-60
20080864655,B,20-30
20080864656,G,30-40
20080864657,A,
20080864658,A,
20080864659,A,60-70
20080864660,A,
20080864661,B,50-60
20080864662,B,20-30
20080864663,A,50-60
20080864664,A,
20080864665,A,20-30
20080864666,B,
20080864667,F,40-50
20080864668,A,50-60
20080864669,A,
20080864670,A,
20080864671,A,
20080864672,A,
20080864673,A,
20080864674,A,40-50
20080864675,C,20-30
20080864676,J,
20080864677,F,
20080864678,A,
20080864679,A,20-30
20080864680,A,
20080864681,A,20-30
20080864682,A,20-30
20080864683,A,40-50
20080864684,A,30-40
20080864685,A,50-60
20080864686,A,40-50
20080864687,A,30-40
20080864688,A,
20080864689,A,50-60
20080864690,M,
20080864691,A,30-40
20080864692,A,30-40
20080864693,A,
20080864694,A,50-60
20080864695,B,20-30
20080864696,A,50-60
20080864697,A,
20080864698,F,
20080864699,D,40-50
20080864700,G,30-40
20080864701,D,
20080864702,D,20-30
20080864703,A,
20080864704,A,
20080864705,A,50-60
20080864706,A,
20080864707,A,30-40
20080864708,A,
20080864709,A,
20080864710,A,
20080864711,Other,
20080864712,A,
20080864713,A,40-50
20080864714,A,15-20
20080864715,A,40-50
20080864716,B,20-30
20080864717,A,
20080864718,A,30-40
20080864719,A,40-50
20080864720,A,30-40
20080864721,A,
20080864722,D,50-60
20080864723,A,50-60
20080864724,B,20-30
20080864725,A,
20080864726,NA,
20080864727,D,20-30
20080864728,A,50-60
20080864729,B,20-30
20080864730,A,20-30
20080864731,A,
20080864732,D,20-30
20080864733,A,
20080864734,B,20-30
20080864735,A,40-50
20080864736,A,20-30
20080864737,A,50-60
20080864738,A,
20080864739,Other,
20080864740,A,40-50
20080864741,A,50-60
20080864742,A,
20080864743,A,
20080864744,A,30-40
20080864745,A,15-20
20080864746,A,20-30
20080864747,A,
20080864748,E,20-30
20080864749,A,
20080864750,A,
20080864751,A,
20080864752,A,40-50
20080864753,A,
20080864754,A,
20080864755,U,60-70
20080864756,A,
20080864757,A,
20080864758,A,50-60
20080864759,A,50-60
20080864760,B,40-50
20080864761,A,40-50
20080864762,A,
20080864763,A,50-60
20080864764,NA,
20080864765,A,20-30
20080864766,Other,
20080864767,A,
20080864768,A,50-60
20080864769,A,40-50
20080864770,B,
20080864771,A,
20080864772,B,20-30
20080864773,A,20-30
20080864774,A,
20080864775,A,
20080864776,A,
20080864777,A,
20080864778,A,
20080864779,A,
20080864780,A,30-40
20080864781,Other,30-40
20080864782,A,20-30
20080864783,F,
20080864784,A,Less tha 15
20080864785,A,50-60
20080864786,A,50-60
20080864787,A,
20080864788,A,30-40
20080864789,A,Less tha 15
20080864790,A,
20080864791,A,Less tha 15
20080864792,A,
20080864793,A,
20080864794,A,40-50
20080864795,A,
20080864796,A,
20080864797,A,
20080864798,L,40-50
20080864799,E,20-30
20080864800,D,40-50
20080864801,D,30-40
20080864802,D,30-40
20080864803,D,20-30
20080864804,D,
20080864805,D,30-40
20080864806,D,
20080864807,D,20-30
20080864808,D,
20080864809,D,30-40
20080864810,D,40-50
20080864811,D,50-60
20080864812,D,40-50
20080864813,D,15-20
20080864814,D,40-50
20080864815,D,30-40
20080864816,Other,
20080864817,D,20-30
20080864818,D,20-30
20080864819,Other,40-50
20080864820,D,20-30
20080864821,F,40-50
20080864822,L,50-60
20080864823,F,50-60
20080864824,D,20-30
20080864825,D,20-30
20080864826,D,
20080864827,D,
20080864828,NA,40-50
20080864829,D,
20080864830,F,30-40
20080864831,D,40-50
20080864832,F,15-20
20080864833,F,30-40
20080864834,D,15-20
20080864835,D,20-30
20080864836,F,50-60
20080864837,F,
20080864838,A,
20080864839,A,
20080864840,A,
20080864841,A,
20080864842,A,
20080864843,A,50-60
20080864844,C,30-40
20080864845,C,30-40
20080864846,C,
20080864847,C,20-30
20080864848,M,
20080864849,C,40-50
20080864850,C,
20080864851,C,20-30
20080864852,C,20-30
20080864853,NA,20-30
20080864854,C,20-30
20080864855,C,30-40
20080864856,N,40-50
20080864857,C,30-40
20080864858,C,30-40
20080864859,C,30-40
20080864860,C,20-30
20080864861,C,30-40
20080864862,C,20-30
20080864863,C,
20080864864,C,
20080864865,A,60-70
20080864866,A,
20080864867,A,
20080864868,B,
20080864869,C,40-50
20080864870,A,
20080864871,A,
20080864872,D,20-30
20080864873,A,30-40
20080864874,A,Less tha 15
20080864875,NA,
20080864876,A,30-40
20080864877,A,15-20
20080864878,A,30-40
20080864879,A,
20080864880,D,30-40
20080864881,A,
20080864882,A,40-50
20080864883,B,15-20
20080864884,A,
20080864885,A,
20080864886,A,
20080864887,A,40-50
20080864888,B,
20080864889,B,
20080864890,B,30-40
20080864891,B,20-30
20080864892,A,50-60
20080864893,A,60-70
20080864894,A,
20080864895,A,50-60
20080864896,A,
20080864897,A,
20080864898,A,
20080864899,A,
20080864900,A,
20080864901,B,15-20
20080864902,A,15-20
20080864903,A,
20080864904,A,
20080864905,A,
20080864906,A,
20080864907,A,50-60
20080864908,A,
20080864909,A,30-40
20080864910,A,
20080864911,A,
20080864912,B,
20080864913,A,40-50
20080864914,B,
20080864915,Other,
20080864916,A,
20080864917,A,
20080864918,F,Less tha 15
20080864919,A,20-30
20080864920,A,
20080864921,A,Less tha 15
20080864922,A,20-30
20080864923,A,20-30
20080864924,A,15-20
20080864925,A,
20080864926,A,
20080864927,A,
20080864928,A,
20080864929,B,40-50
20080864930,A,30-40
20080864931,A,20-30
20080864932,NA,
20080864933,B,
20080864934,A,50-60
20080864935,R,
20080864936,A,Less tha 15
20080864937,N,20-30
20080864938,A,20-30
20080864939,L,15-20
20080864940,A,20-30
20080864941,A,
20080864942,A,
20080864943,A,
20080864944,A,30-40
20080864945,A,40-50
20080864946,E,20-30
20080864947,A,
20080864948,A,20-30
20080864949,A,
20080864950,B,
20080864951,A,40-50
20080864952,B,
20080864953,A,
20080864954,A,
20080864955,A,15-20
20080864956,A,20-30
20080864957,A,30-40
20080864958,A,
20080864959,A,30-40
20080864960,A,
20080864961,NA,40-50
20080864962,A,40-50
20080864963,A,
20080864964,A,20-30
20080864965,A,30-40
20080864966,A,30-40
20080864967,A,20-30
20080864968,A,
20080864969,A,
20080864970,A,20-30
20080864971,A,
20080864972,A,20-30
20080864973,B,
20080864974,B,
20080864975,A,30-40
20080864976,B,
20080864977,A,50-60
20080864978,A,
20080864979,A,40-50
20080864980,A,30-40
20080864981,A,
20080864982,A,20-30
20080864983,A,20-30
20080864984,A,
20080864985,A,20-30
20080864986,A,
20080864987,A,
20080864988,A,
20080864989,A,20-30
20080864990,A,40-50
20080864991,A,
20080864992,A,
20080864993,A,30-40
20080864994,A,30-40
20080864995,F,20-30
20080864996,A,15-20
20080864997,A,50-60
20080864998,F,30-40
20080864999,F,30-40
20080865000,A,40-50
20080865001,A,
20080865002,O,30-40
20080865003,A,
20080865004,A,40-50
20080865005,A,
20080865006,A,15-20
20080865007,A,20-30
20080865008,V,
20080865009,A,
20080865010,A,
20080865011,A,20-30
20080865012,A,
20080865013,A,15-20
20080865014,A,20-30
20080865015,A,20-30
20080865016,A,
20080865017,A,20-30
20080865018,T,20-30
20080865019,A,
20080865020,A,
20080865021,A,
20080865022,A,50-60
20080865023,A,
20080865024,A,
20080865025,A,50-60
20080865026,A,
20080865027,A,
20080865028,B,30-40
20080865029,A,
20080865030,A,
20080865031,A,40-50
20080865032,Other,30-40
20080865033,A,20-30
20080865034,A,60-70
20080865035,A,20-30
20080865036,A,15-20
20080865037,F,50-60
20080865038,A,15-20
20080865039,A,15-20
20080865040,A,15-20
20080865041,A,20-30
20080865042,A,60-70
20080865043,A,20-30
20080865044,A,40-50
20080865045,A,50-60
20080865046,A,
20080865047,A,40-50
20080865048,A,50-60
20080865049,A,60-70
20080865050,B,
20080865051,A,
20080865052,A,30-40
20080865053,A,
20080865054,A,30-40
20080865055,A,
20080865056,A,
20080865057,NA,
20080865058,F,20-30
20080865059,NA,
20080865060,A,20-30
20080865061,A,20-30
20080865062,A,
20080865063,A,50-60
20080865064,A,60-70
20080865065,A,
20080865066,A,
20080865067,A,30-40
20080865068,A,20-30
20080865069,A,
20080865070,A,50-60
20080865071,F,
20080865072,B,20-30
20080865073,A,
20080865074,A,30-40
20080865075,A,40-50
20080865076,A,50-60
20080865077,A,
20080865078,T,20-30
20080865079,A,
20080865080,A,
20080865081,B,30-40
20080865082,B,
20080865083,B,
20080865084,A,
20080865085,A,
20080865086,A,
20080865087,NA,
20080865088,A,50-60
20080865089,A,15-20
20080865090,A,30-40
20080865091,C,20-30
20080865092,A,50-60
20080865093,Other,30-40
20080865094,A,30-40
20080865095,B,40-50
20080865096,B,
20080865097,A,
20080865098,A,60-70
20080865099,A,40-50
20080865100,A,
20080865101,A,
20080865102,A,50-60
20080865103,B,
20080865104,C,20-30
20080865105,C,30-40
20080865106,C,
20080865107,N,30-40
20080865108,A,15-20
20080865109,A,15-20
20080865110,A,15-20
20080865111,A,15-20
20080865112,C,20-30
20080865113,A,
20080865114,A,15-20
20080865115,A,
20080865116,NA,
20080865117,B,
20080865118,A,
20080865119,A,
20080865120,B,
20080865121,A,15-20
20080865122,A,15-20
20080865123,A,
20080865124,A,
20080865125,A,
20080865126,NA,
20080865127,A,
20080865128,Other,30-40
20080865129,A,
20080865130,A,
20080865131,A,20-30
20080865132,I,
20080865133,G,20-30
20080865134,A,
20080865135,A,
20080865136,A,
20080865137,B,20-30
20080865138,A,
20080865139,A,
20080865140,A,
20080865141,A,
20080865142,A,
20080865143,A,
20080865144,A,
20080865145,B,50-60
20080865146,B,
20080865147,A,30-40
20080865148,V,20-30
20080865149,K,
20080865150,K,20-30
20080865151,B,Less tha 15
20080865152,U,20-30
20080865153,C,20-30
20080865154,I,20-30
20080865155,L,30-40
20080865156,L,30-40
20080865157,A,
20080865158,P,20-30
20080865159,A,30-40
20080865160,A,40-50
20080865161,A,40-50
20080865162,I,20-30
20080865163,A,40-50
20080865164,A,40-50
20080865165,B,
20080865166,NA,
20080865167,B,
20080865168,B,
20080865169,B,
20080865170,B,
20080865171,B,
20080865172,B,
20080865173,B,
20080865174,NA,
20080865175,B,
20080865176,B,
20080865177,B,
20080865178,NA,50-60
20080865179,B,
20080865180,B,
20080865181,B,
20080865182,B,
20080865183,NA,
20080865184,B,
20080865185,A,
20080865186,B,
20080865187,B,
20080865188,B,
20080865189,C,20-30
20080865190,M,30-40
20080865191,M,30-40
20080865192,C,20-30
20080865193,M,30-40
20080865194,C,30-40
20080865195,C,40-50
20080865196,C,30-40
20080865197,C,20-30
20080865198,C,20-30
20080865199,A,30-40
20080865200,A,40-50
20080865201,A,
20080865202,B,
20080865203,A,
20080865204,A,
20080865205,A,30-40
20080865206,NA,
20080865207,A,
20080865208,NA,40-50
20080865209,A,
20080865210,A,40-50
20080865211,A,
20080865212,A,
20080865213,A,40-50
20080865214,A,40-50
20080865215,A,40-50
20080865216,A,50-60
20080865217,B,50-60
20080865218,NA,
20080865219,A,
20080865220,A,30-40
20080865221,A,30-40
20080865222,A,30-40
20080865223,A,
20080865224,A,40-50
20080865225,F,40-50
20080865226,A,50-60
20080865227,A,
20080865228,D,40-50
20080865229,A,
20080865230,A,
20080865231,A,
20080865232,A,20-30
